id,period,model,rule,piq,y,irate,rrate,pi
134,89,"US_AJ16","Taylor",-3.01e-06,-3.56e-07,-5.28e-06,-2.50e-06,-3.40e-06
134,90,"US_AJ16","Taylor",-2.78e-06,-3.30e-07,-4.88e-06,-2.31e-06,-3.14e-06
134,91,"US_AJ16","Taylor",-2.57e-06,-3.02e-07,-4.50e-06,-2.12e-06,-2.90e-06
134,92,"US_AJ16","Taylor",-2.38e-06,-2.73e-07,-4.16e-06,-1.96e-06,-2.68e-06
134,93,"US_AJ16","Taylor",-2.20e-06,-2.43e-07,-3.84e-06,-1.80e-06,-2.48e-06
134,94,"US_AJ16","Taylor",-2.04e-06,-2.14e-07,-3.55e-06,-1.66e-06,-2.30e-06
134,95,"US_AJ16","Taylor",-1.89e-06,-1.86e-07,-3.28e-06,-1.53e-06,-2.13e-06
134,96,"US_AJ16","Taylor",-1.75e-06,-1.59e-07,-3.03e-06,-1.41e-06,-1.97e-06
134,97,"US_AJ16","Taylor",-1.62e-06,-1.34e-07,-2.80e-06,-1.30e-06,-1.82e-06
134,98,"US_AJ16","Taylor",-1.50e-06,-1.10e-07,-2.59e-06,-1.20e-06,-1.69e-06
134,99,"US_AJ16","Taylor",-1.39e-06,-8.83e-08,-2.40e-06,0,-1.57e-06
135,1,"US_BKM12","Growth",.0212746,.4086756,-.9469211,-.981813,.0053186
135,2,"US_BKM12","Growth",.0348919,.5199538,-.639931,-.6829474,.0140416
135,3,"US_BKM12","Growth",.0430165,.5189584,-.40578,-.4530596,.0247957
135,4,"US_BKM12","Growth",.0472795,.4839254,-.2301135,-.2789786,.0366156
135,5,"US_BKM12","Growth",.0488651,.4459125,-.151613,-.2002271,.0435133
135,6,"US_BKM12","Growth",.0486141,.4108887,-.109739,-.15686,.0469438
135,7,"US_BKM12","Growth",.0471211,.3789505,-.0818165,-.1266243,.04797
135,8,"US_BKM12","Growth",.0448078,.3494911,-.0604096,-.1023841,.047352
135,9,"US_BKM12","Growth",.0419744,.3221412,-.0436676,-.0825025,.0456293
135,10,"US_BKM12","Growth",.0388349,.2967001,-.0308301,-.0663718,.0431845
135,11,"US_BKM12","Growth",.0355417,.2730251,-.0212546,-.053458,.0402897
135,12,"US_BKM12","Growth",.0322034,.2509878,-.0143269,-.0432236,.0371386
135,13,"US_BKM12","Growth",.0288967,.2304664,-.0095036,-.0351787,.0338692
135,14,"US_BKM12","Growth",.0256751,.2113469,-.0063296,-.0289049,.0305792
135,15,"US_BKM12","Growth",.0225753,.1935245,-.0044332,-.0240548,.0273376
135,16,"US_BKM12","Growth",.0196216,.176904,-.0035133,-.0203427,.0241922
135,17,"US_BKM12","Growth",.0168294,.1613996,-.0033276,-.0175349,.0211753
135,18,"US_BKM12","Growth",.0142073,.1469338,-.0036817,-.0154407,.0183084
135,19,"US_BKM12","Growth",.011759,.1334368,-.0044206,-.0139053,.0156043
135,20,"US_BKM12","Growth",.0094847,.1208454,-.0054215,-.0128034,.0130701
135,21,"US_BKM12","Growth",.0073819,.1091023,-.0065877,-.0120341,.0107082
135,22,"US_BKM12","Growth",.0054464,.0981552,-.0078439,-.0115163,.008518
135,23,"US_BKM12","Growth",.0036725,.0879562,-.0091318,-.0111854,.0064964
135,24,"US_BKM12","Growth",.0020536,.0784613,-.0104074,-.01099,.0046386
135,25,"US_BKM12","Growth",.0005826,.0696296,-.0116376,-.0108896,.0029388
135,26,"US_BKM12","Growth",-.000748,.0614233,-.0127984,-.0108526,.0013902
135,27,"US_BKM12","Growth",-.0019458,.0538068,-.0138729,-.0108542,-.0000144
135,28,"US_BKM12","Growth",-.0030186,.0467471,-.0148499,-.0108758,-.0012825
135,29,"US_BKM12","Growth",-.0039741,.0402129,-.0157226,-.010903,-.0024216
135,30,"US_BKM12","Growth",-.0048196,.0341746,-.0164879,-.0109253,-.0034395
135,31,"US_BKM12","Growth",-.0055625,.0286043,-.0171451,-.0109352,-.0043437
135,32,"US_BKM12","Growth",-.0062099,.0234756,-.0176958,-.0109272,-.0051415
135,33,"US_BKM12","Growth",-.0067687,.0187632,-.0181432,-.010898,-.0058402
135,34,"US_BKM12","Growth",-.0072452,.0144431,-.0184913,-.0108455,-.0064466
135,35,"US_BKM12","Growth",-.0076458,.0104924,-.0187452,-.0107689,-.0069674
135,36,"US_BKM12","Growth",-.0079764,.0068894,-.0189106,-.010668,-.007409
135,37,"US_BKM12","Growth",-.0082426,.0036131,-.0189932,-.0105435,-.0077775
135,38,"US_BKM12","Growth",-.0084497,.0006437,-.0189993,-.0103964,-.0080786
135,39,"US_BKM12","Growth",-.0086029,-.0020378,-.018935,-.0102281,-.0083179
135,40,"US_BKM12","Growth",-.0087069,-.0044495,-.0188063,-.0100401,-.0085005
135,41,"US_BKM12","Growth",-.0087662,-.0066088,-.0186193,-.0098344,-.0086314
135,42,"US_BKM12","Growth",-.0087849,-.0085323,-.0183796,-.0096126,-.0087152
135,43,"US_BKM12","Growth",-.008767,-.0102356,-.0180931,-.0093768,-.0087562
135,44,"US_BKM12","Growth",-.0087163,-.0117337,-.0177648,-.0091286,-.0087586
135,45,"US_BKM12","Growth",-.0086361,-.0130411,-.0173999,-.0088701,-.0087261
135,46,"US_BKM12","Growth",-.0085298,-.0141712,-.0170032,-.0086028,-.0086623
135,47,"US_BKM12","Growth",-.0084004,-.0151371,-.0165791,-.0083285,-.0085707
135,48,"US_BKM12","Growth",-.0082505,-.015951,-.0161318,-.0080489,-.0084542
135,49,"US_BKM12","Growth",-.0080829,-.0166246,-.0156652,-.0077653,-.0083159
135,50,"US_BKM12","Growth",-.0079,-.017169,-.0151831,-.0074791,-.0081584
135,51,"US_BKM12","Growth",-.0077039,-.0175945,-.0146886,-.0071918,-.0079843
135,52,"US_BKM12","Growth",-.0074968,-.0179111,-.0141849,-.0069043,-.0077959
135,53,"US_BKM12","Growth",-.0072806,-.0181282,-.0136749,-.0066179,-.0075953
135,54,"US_BKM12","Growth",-.007057,-.0182545,-.0131611,-.0063336,-.0073846
135,55,"US_BKM12","Growth",-.0068275,-.0182984,-.0126459,-.0060521,-.0071655
135,56,"US_BKM12","Growth",-.0065937,-.0182676,-.0121313,-.0057744,-.0069397
135,57,"US_BKM12","Growth",-.006357,-.0181696,-.0116195,-.005501,-.0067088
135,58,"US_BKM12","Growth",-.0061185,-.0180112,-.011112,-.0052327,-.0064742
135,59,"US_BKM12","Growth",-.0058793,-.0177988,-.0106105,-.0049701,-.0062371
135,60,"US_BKM12","Growth",-.0056404,-.0175384,-.0101162,-.0047135,-.0059988
135,61,"US_BKM12","Growth",-.0054028,-.0172358,-.0096305,-.0044633,-.0057602
135,62,"US_BKM12","Growth",-.0051672,-.0168961,-.0091544,-.0042201,-.0055224
135,63,"US_BKM12","Growth",-.0049344,-.0165243,-.0086888,-.0039839,-.0052862
135,64,"US_BKM12","Growth",-.004705,-.0161248,-.0082346,-.0037551,-.0050523
135,65,"US_BKM12","Growth",-.0044795,-.0157019,-.0077922,-.0035337,-.0048215
135,66,"US_BKM12","Growth",-.0042585,-.0152594,-.0073625,-.0033201,-.0045943
135,67,"US_BKM12","Growth",-.0040424,-.0148009,-.0069457,-.0031142,-.0043713
135,68,"US_BKM12","Growth",-.0038315,-.0143298,-.0065422,-.0029161,-.004153
135,69,"US_BKM12","Growth",-.0036261,-.0138491,-.0061524,-.0027258,-.0039396
135,70,"US_BKM12","Growth",-.0034266,-.0133614,-.0057765,-.0025433,-.0037316
135,71,"US_BKM12","Growth",-.0032331,-.0128695,-.0054144,-.0023686,-.0035293
135,72,"US_BKM12","Growth",-.0030458,-.0123755,-.0050664,-.0022015,-.0033329
135,73,"US_BKM12","Growth",-.0028648,-.0118815,-.0047323,-.0020421,-.0031426
135,74,"US_BKM12","Growth",-.0026902,-.0113895,-.0044122,-.0018901,-.0029585
135,75,"US_BKM12","Growth",-.0025221,-.0109012,-.0041059,-.0017454,-.0027807
135,76,"US_BKM12","Growth",-.0023604,-.0104181,-.0038132,-.001608,-.0026094
135,77,"US_BKM12","Growth",-.0022053,-.0099414,-.0035341,-.0014776,-.0024445
135,78,"US_BKM12","Growth",-.0020565,-.0094725,-.0032682,-.001354,-.0022861
135,79,"US_BKM12","Growth",-.0019142,-.0090124,-.0030154,-.0012371,-.0021341
135,80,"US_BKM12","Growth",-.0017783,-.008562,-.0027752,-.0011267,-.0019886
135,81,"US_BKM12","Growth",-.0016485,-.008122,-.0025475,-.0010225,-.0018494
135,82,"US_BKM12","Growth",-.001525,-.0076933,-.0023319,-.0009245,-.0017165
135,83,"US_BKM12","Growth",-.0014074,-.0072763,-.0021281,-.0008323,-.0015898
135,84,"US_BKM12","Growth",-.0012958,-.0068714,-.0019357,-.0007458,-.0014692
135,85,"US_BKM12","Growth",-.0011899,-.0064792,-.0017544,-.0006647,-.0013545
135,86,"US_BKM12","Growth",-.0010896,-.0060999,-.0015837,-.0005889,-.0012457
135,87,"US_BKM12","Growth",-.0009948,-.0057336,-.0014234,-.0005181,-.0011425
135,88,"US_BKM12","Growth",-.0009053,-.0053806,-.0012731,-.0004521,-.0010449
135,89,"US_BKM12","Growth",-.0008209,-.0050409,-.0011323,-.0003907,-.0009527
135,90,"US_BKM12","Growth",-.0007415,-.0047146,-.0010007,-.0003337,-.0008657
135,91,"US_BKM12","Growth",-.0006669,-.0044016,-.0008779,-.000281,-.0007837
135,92,"US_BKM12","Growth",-.0005969,-.0041017,-.0007635,-.0002322,-.0007066
135,93,"US_BKM12","Growth",-.0005313,-.003815,-.0006572,-.0001872,-.0006342
135,94,"US_BKM12","Growth",-.00047,-.0035413,-.0005586,-.0001458,-.0005663
135,95,"US_BKM12","Growth",-.0004128,-.0032803,-.0004673,-.0001078,-.0005028
135,96,"US_BKM12","Growth",-.0003595,-.0030318,-.000383,-.0000731,-.0004434
135,97,"US_BKM12","Growth",-.00031,-.0027955,-.0003054,-.0000414,-.0003881
135,98,"US_BKM12","Growth",-.000264,-.0025713,-.000234,-.0000126,-.0003366
135,99,"US_BKM12","Growth",-.0002214,-.0023588,-.0001686,0,-.0002887
136,1,"US_BKM12","Inertial_Taylor",.004655,.3084643,-.9610056,-.968354,.0011637
136,2,"US_BKM12","Inertial_Taylor",.0073484,.364243,-.6740985,-.6826755,.0030008
136,3,"US_BKM12","Inertial_Taylor",.008577,.3282449,-.4626138,-.4714207,.0051451
136,4,"US_BKM12","Inertial_Taylor",.0088069,.267414,-.3107786,-.3191862,.0073468
136,5,"US_BKM12","Inertial_Taylor",.0084076,.2075685,-.204031,-.2116789,.008285
136,6,"US_BKM12","Inertial_Taylor",.0076479,.1570425,-.130258,-.136971,.0083599
136,7,"US_BKM12","Inertial_Taylor",.006713,.1171475,-.0800899,-.0858141,.0078939
136,8,"US_BKM12","Inertial_Taylor",.0057243,.0866902,-.0465599,-.0513173,.0071232
136,9,"US_BKM12","Inertial_Taylor",.0047573,.0638413,-.0246108,-.028467,.0062106
136,10,"US_BKM12","Inertial_Taylor",.0038562,.0468454,-.0106289,-.0136726,.0052627
136,11,"US_BKM12","Inertial_Taylor",.0030437,.0342427,-.0020618,-.0043905,.0043454
136,12,"US_BKM12","Inertial_Taylor",.0023287,.0248948,.0028767,.0011652,.0034965
136,13,"US_BKM12","Inertial_Taylor",.0017115,.0179434,.0054261,.0042389,.0027351
136,14,"US_BKM12","Inertial_Taylor",.0011872,.0127536,.0064392,.005691,.0020678
136,15,"US_BKM12","Inertial_Taylor",.0007481,.00886,.0064971,.0061117,.0014939
136,16,"US_BKM12","Inertial_Taylor",.0003854,.0059234,.0059913,.0059016,.0010081
136,17,"US_BKM12","Inertial_Taylor",.0000897,.003697,.0051816,.0053294,.0006026
136,18,"US_BKM12","Inertial_Taylor",-.0001478,.0020008,.0042371,.0045727,.0002689
136,19,"US_BKM12","Inertial_Taylor",-.0003356,.0007036,.003265,.0037463,-2.07e-06
136,20,"US_BKM12","Inertial_Taylor",-.0004813,-.0002912,.0023303,.0029218,-.0002187
136,21,"US_BKM12","Inertial_Taylor",-.0005915,-.0010545,.00147,.0021423,-.0003891
136,22,"US_BKM12","Inertial_Taylor",-.0006723,-.0016391,.0007026,.0014312,-.0005202
136,23,"US_BKM12","Inertial_Taylor",-.0007287,-.0020846,.0000344,.0007995,-.0006184
136,24,"US_BKM12","Inertial_Taylor",-.0007651,-.0024207,-.0005353,.0002501,-.0006894
136,25,"US_BKM12","Inertial_Taylor",-.0007854,-.0026702,-.0010119,-.0002194,-.0007379
136,26,"US_BKM12","Inertial_Taylor",-.0007926,-.0028506,-.0014033,-.0006138,-.0007679
136,27,"US_BKM12","Inertial_Taylor",-.0007895,-.0029754,-.001718,-.0009398,-.0007831
136,28,"US_BKM12","Inertial_Taylor",-.0007782,-.0030555,-.0019654,-.0012046,-.0007864
136,29,"US_BKM12","Inertial_Taylor",-.0007608,-.0030992,-.002154,-.0014155,-.0007803
136,30,"US_BKM12","Inertial_Taylor",-.0007386,-.0031135,-.0022923,-.0015793,-.0007668
136,31,"US_BKM12","Inertial_Taylor",-.0007129,-.0031039,-.0023875,-.0017027,-.0007476
136,32,"US_BKM12","Inertial_Taylor",-.0006849,-.0030749,-.0024466,-.0017914,-.0007243
136,33,"US_BKM12","Inertial_Taylor",-.0006553,-.0030302,-.0024755,-.0018507,-.0006979
136,34,"US_BKM12","Inertial_Taylor",-.0006248,-.002973,-.0024793,-.0018854,-.0006695
136,35,"US_BKM12","Inertial_Taylor",-.0005939,-.0029058,-.0024626,-.0018995,-.0006397
136,36,"US_BKM12","Inertial_Taylor",-.0005631,-.0028309,-.0024293,-.0018965,-.0006093
136,37,"US_BKM12","Inertial_Taylor",-.0005327,-.0027499,-.0023827,-.0018796,-.0005786
136,38,"US_BKM12","Inertial_Taylor",-.000503,-.0026645,-.0023256,-.0018514,-.0005482
136,39,"US_BKM12","Inertial_Taylor",-.0004742,-.0025759,-.0022606,-.0018142,-.0005183
136,40,"US_BKM12","Inertial_Taylor",-.0004463,-.0024853,-.0021895,-.0017699,-.0004891
136,41,"US_BKM12","Inertial_Taylor",-.0004196,-.0023935,-.0021141,-.0017201,-.0004608
136,42,"US_BKM12","Inertial_Taylor",-.000394,-.0023013,-.0020358,-.0016662,-.0004335
136,43,"US_BKM12","Inertial_Taylor",-.0003697,-.0022093,-.0019558,-.0016093,-.0004074
136,44,"US_BKM12","Inertial_Taylor",-.0003465,-.0021182,-.001875,-.0015505,-.0003824
136,45,"US_BKM12","Inertial_Taylor",-.0003245,-.0020283,-.0017943,-.0014905,-.0003587
136,46,"US_BKM12","Inertial_Taylor",-.0003038,-.00194,-.0017143,-.0014301,-.0003361
136,47,"US_BKM12","Inertial_Taylor",-.0002842,-.0018536,-.0016354,-.0013697,-.0003148
136,48,"US_BKM12","Inertial_Taylor",-.0002658,-.0017693,-.0015582,-.0013098,-.0002946
136,49,"US_BKM12","Inertial_Taylor",-.0002484,-.0016873,-.0014829,-.0012508,-.0002756
136,50,"US_BKM12","Inertial_Taylor",-.0002321,-.0016077,-.0014098,-.0011929,-.0002576
136,51,"US_BKM12","Inertial_Taylor",-.0002168,-.0015307,-.001339,-.0011365,-.0002408
136,52,"US_BKM12","Inertial_Taylor",-.0002025,-.0014564,-.0012706,-.0010816,-.000225
136,53,"US_BKM12","Inertial_Taylor",-.0001891,-.0013847,-.0012049,-.0010284,-.0002101
136,54,"US_BKM12","Inertial_Taylor",-.0001765,-.0013157,-.0011417,-.0009769,-.0001962
136,55,"US_BKM12","Inertial_Taylor",-.0001648,-.0012494,-.0010812,-.0009274,-.0001832
136,56,"US_BKM12","Inertial_Taylor",-.0001538,-.0011858,-.0010232,-.0008797,-.000171
136,57,"US_BKM12","Inertial_Taylor",-.0001435,-.0011248,-.0009679,-.000834,-.0001596
136,58,"US_BKM12","Inertial_Taylor",-.0001339,-.0010665,-.0009151,-.0007901,-.000149
136,59,"US_BKM12","Inertial_Taylor",-.000125,-.0010106,-.0008648,-.0007482,-.000139
136,60,"US_BKM12","Inertial_Taylor",-.0001166,-.0009573,-.0008169,-.0007081,-.0001298
136,61,"US_BKM12","Inertial_Taylor",-.0001088,-.0009065,-.0007714,-.0006699,-.0001211
136,62,"US_BKM12","Inertial_Taylor",-.0001016,-.000858,-.0007282,-.0006334,-.000113
136,63,"US_BKM12","Inertial_Taylor",-.0000948,-.0008117,-.0006871,-.0005986,-.0001054
136,64,"US_BKM12","Inertial_Taylor",-.0000885,-.0007678,-.0006482,-.0005656,-.0000984
136,65,"US_BKM12","Inertial_Taylor",-.0000826,-.0007259,-.0006113,-.0005342,-.0000918
136,66,"US_BKM12","Inertial_Taylor",-.0000771,-.0006861,-.0005764,-.0005045,-.0000857
136,67,"US_BKM12","Inertial_Taylor",-.0000719,-.0006483,-.0005433,-.0004762,-.00008
136,68,"US_BKM12","Inertial_Taylor",-.0000671,-.0006124,-.0005121,-.0004494,-.0000747
136,69,"US_BKM12","Inertial_Taylor",-.0000627,-.0005784,-.0004825,-.000424,-.0000697
136,70,"US_BKM12","Inertial_Taylor",-.0000585,-.0005461,-.0004545,-.0003999,-.0000651
136,71,"US_BKM12","Inertial_Taylor",-.0000546,-.0005154,-.0004281,-.0003771,-.0000607
136,72,"US_BKM12","Inertial_Taylor",-.000051,-.0004864,-.0004031,-.0003554,-.0000567
136,73,"US_BKM12","Inertial_Taylor",-.0000477,-.0004589,-.0003796,-.0003351,-.000053
136,74,"US_BKM12","Inertial_Taylor",-.0000445,-.0004329,-.0003573,-.0003157,-.0000495
136,75,"US_BKM12","Inertial_Taylor",-.0000416,-.0004082,-.0003364,-.0002976,-.0000462
136,76,"US_BKM12","Inertial_Taylor",-.0000388,-.0003849,-.0003166,-.0002803,-.0000432
136,77,"US_BKM12","Inertial_Taylor",-.0000363,-.0003629,-.0002979,-.000264,-.0000403
136,78,"US_BKM12","Inertial_Taylor",-.0000339,-.000342,-.0002803,-.0002486,-.0000377
136,79,"US_BKM12","Inertial_Taylor",-.0000317,-.0003223,-.0002637,-.0002341,-.0000352
136,80,"US_BKM12","Inertial_Taylor",-.0000296,-.0003037,-.0002481,-.0002204,-.0000329
136,81,"US_BKM12","Inertial_Taylor",-.0000277,-.0002861,-.0002333,-.0002074,-.0000307
136,82,"US_BKM12","Inertial_Taylor",-.0000259,-.0002695,-.0002195,-.0001953,-.0000287
136,83,"US_BKM12","Inertial_Taylor",-.0000242,-.0002538,-.0002064,-.0001838,-.0000268
136,84,"US_BKM12","Inertial_Taylor",-.0000226,-.000239,-.0001941,-.0001729,-.0000251
136,85,"US_BKM12","Inertial_Taylor",-.0000212,-.0002251,-.0001825,-.0001627,-.0000235
136,86,"US_BKM12","Inertial_Taylor",-.0000198,-.0002119,-.0001716,-.0001531,-.0000219
136,87,"US_BKM12","Inertial_Taylor",-.0000185,-.0001995,-.0001613,-.000144,-.0000205
136,88,"US_BKM12","Inertial_Taylor",-.0000173,-.0001877,-.0001517,-.0001355,-.0000192
136,89,"US_BKM12","Inertial_Taylor",-.0000162,-.0001767,-.0001426,-.0001275,-.0000179
136,90,"US_BKM12","Inertial_Taylor",-.0000151,-.0001663,-.000134,-.0001198,-.0000168
136,91,"US_BKM12","Inertial_Taylor",-.0000142,-.0001565,-.0001259,-.0001126,-.0000157
136,92,"US_BKM12","Inertial_Taylor",-.0000133,-.0001472,-.0001184,-.000106,-.0000147
136,93,"US_BKM12","Inertial_Taylor",-.0000124,-.0001385,-.0001112,-.0000996,-.0000137
136,94,"US_BKM12","Inertial_Taylor",-.0000116,-.0001303,-.0001045,-.0000936,-.0000129
136,95,"US_BKM12","Inertial_Taylor",-.0000109,-.0001225,-.0000982,-.000088,-.000012
136,96,"US_BKM12","Inertial_Taylor",-.0000102,-.0001152,-.0000923,-.0000828,-.0000113
136,97,"US_BKM12","Inertial_Taylor",-9.53e-06,-.0001084,-.0000867,-.0000778,-.0000105
136,98,"US_BKM12","Inertial_Taylor",-8.92e-06,-.0001019,-.0000815,-.0000732,-9.87e-06
136,99,"US_BKM12","Inertial_Taylor",-8.35e-06,-.0000958,-.0000766,0,-9.24e-06
138,1,"US_BKM12","Taylor",.0002653,.0872884,-.9562563,-.9566032,.0000663
138,2,"US_BKM12","Taylor",.0003469,.0375601,.0190096,.0186587,.000153
138,3,"US_BKM12","Taylor",.000351,.0167354,.0087289,.0084053,.0002408
138,4,"US_BKM12","Taylor",.0003236,.0079204,.0044427,.0041578,.0003217
138,5,"US_BKM12","Taylor",.0002849,.0041164,.002548,.0023042,.0003266
138,6,"US_BKM12","Taylor",.0002439,.0024125,.0016575,.001453,.0003008
138,7,"US_BKM12","Taylor",.0002045,.0015972,.0011949,.0010265,.0002642
138,8,"US_BKM12","Taylor",.0001684,.0011649,.0009206,.0007844,.0002254
138,9,"US_BKM12","Taylor",.0001362,.0009037,.0007342,.0006264,.0001882
138,10,"US_BKM12","Taylor",.0001079,.0007241,.0005934,.0005101,.0001542
138,11,"US_BKM12","Taylor",.0000833,.0005875,.0004796,.0004174,.0001239
138,12,"US_BKM12","Taylor",.0000622,.0004768,.0003844,.0003403,.0000974
138,13,"US_BKM12","Taylor",.0000442,.0003839,.0003035,.0002745,.0000744
138,14,"US_BKM12","Taylor",.000029,.0003047,.0002343,.0002181,.0000547
138,15,"US_BKM12","Taylor",.0000162,.0002366,.0001751,.0001695,.0000379
138,16,"US_BKM12","Taylor",5.58e-06,.0001779,.0001245,.0001277,.0000237
138,17,"US_BKM12","Taylor",-3.19e-06,.0001273,.0000815,.0000918,.0000119
138,18,"US_BKM12","Taylor",-.0000103,.0000839,.0000451,.0000612,2.06e-06
138,19,"US_BKM12","Taylor",-.0000161,.0000468,.0000144,.0000351,-6.02e-06
138,20,"US_BKM12","Taylor",-.0000207,.0000151,-.0000113,.000013,-.0000126
138,21,"US_BKM12","Taylor",-.0000243,-.0000117,-.0000327,-5.70e-06,-.0000179
138,22,"US_BKM12","Taylor",-.000027,-.0000344,-.0000502,-.0000212,-.000022
138,23,"US_BKM12","Taylor",-.000029,-.0000533,-.0000645,-.0000341,-.0000253
138,24,"US_BKM12","Taylor",-.0000304,-.0000689,-.000076,-.0000447,-.0000277
138,25,"US_BKM12","Taylor",-.0000313,-.0000817,-.000085,-.0000532,-.0000294
138,26,"US_BKM12","Taylor",-.0000318,-.0000921,-.000092,-.0000601,-.0000306
138,27,"US_BKM12","Taylor",-.0000319,-.0001002,-.0000971,-.0000654,-.0000313
138,28,"US_BKM12","Taylor",-.0000317,-.0001065,-.0001007,-.0000694,-.0000317
138,29,"US_BKM12","Taylor",-.0000313,-.0001112,-.0001031,-.0000724,-.0000316
138,30,"US_BKM12","Taylor",-.0000307,-.0001145,-.0001043,-.0000744,-.0000314
138,31,"US_BKM12","Taylor",-.0000299,-.0001165,-.0001046,-.0000756,-.0000309
138,32,"US_BKM12","Taylor",-.000029,-.0001175,-.0001041,-.000076,-.0000302
138,33,"US_BKM12","Taylor",-.0000281,-.0001177,-.000103,-.0000759,-.0000294
138,34,"US_BKM12","Taylor",-.0000271,-.0001171,-.0001013,-.0000753,-.0000285
138,35,"US_BKM12","Taylor",-.000026,-.0001159,-.0000993,-.0000744,-.0000276
138,36,"US_BKM12","Taylor",-.0000249,-.0001141,-.0000969,-.000073,-.0000265
138,37,"US_BKM12","Taylor",-.0000239,-.0001119,-.0000942,-.0000714,-.0000255
138,38,"US_BKM12","Taylor",-.0000228,-.0001094,-.0000913,-.0000696,-.0000244
138,39,"US_BKM12","Taylor",-.0000217,-.0001065,-.0000882,-.0000676,-.0000233
138,40,"US_BKM12","Taylor",-.0000206,-.0001035,-.0000851,-.0000655,-.0000222
138,41,"US_BKM12","Taylor",-.0000196,-.0001003,-.0000819,-.0000634,-.0000211
138,42,"US_BKM12","Taylor",-.0000185,-.000097,-.0000786,-.000061,-.0000201
138,43,"US_BKM12","Taylor",-.0000176,-.0000935,-.0000754,-.0000588,-.0000191
138,44,"US_BKM12","Taylor",-.0000166,-.0000901,-.0000721,-.0000564,-.0000181
138,45,"US_BKM12","Taylor",-.0000157,-.0000866,-.0000689,-.0000541,-.0000171
138,46,"US_BKM12","Taylor",-.0000148,-.0000831,-.0000658,-.0000519,-.0000162
138,47,"US_BKM12","Taylor",-.0000139,-.0000796,-.0000627,-.0000496,-.0000153
138,48,"US_BKM12","Taylor",-.0000131,-.0000762,-.0000597,-.0000473,-.0000144
138,49,"US_BKM12","Taylor",-.0000124,-.0000728,-.0000567,-.0000451,-.0000136
138,50,"US_BKM12","Taylor",-.0000116,-.0000695,-.0000539,-.000043,-.0000128
138,51,"US_BKM12","Taylor",-.0000109,-.0000663,-.0000512,-.0000409,-.000012
138,52,"US_BKM12","Taylor",-.0000103,-.0000631,-.0000485,-.0000388,-.0000113
138,53,"US_BKM12","Taylor",-9.65e-06,-.0000601,-.000046,-.0000369,-.0000106
138,54,"US_BKM12","Taylor",-9.06e-06,-.0000571,-.0000435,-.000035,-9.98e-06
138,55,"US_BKM12","Taylor",-8.50e-06,-.0000543,-.0000412,-.0000332,-9.37e-06
138,56,"US_BKM12","Taylor",-7.97e-06,-.0000515,-.000039,-.0000315,-8.79e-06
138,57,"US_BKM12","Taylor",-7.47e-06,-.0000489,-.0000368,-.0000298,-8.25e-06
138,58,"US_BKM12","Taylor",-7.00e-06,-.0000464,-.0000348,-.0000283,-7.73e-06
138,59,"US_BKM12","Taylor",-6.55e-06,-.0000439,-.0000328,-.0000267,-7.25e-06
138,60,"US_BKM12","Taylor",-6.14e-06,-.0000416,-.000031,-.0000253,-6.79e-06
138,61,"US_BKM12","Taylor",-5.74e-06,-.0000394,-.0000292,-.0000238,-6.36e-06
138,62,"US_BKM12","Taylor",-5.37e-06,-.0000372,-.0000275,-.0000225,-5.95e-06
138,63,"US_BKM12","Taylor",-5.03e-06,-.0000352,-.0000259,-.0000212,-5.57e-06
138,64,"US_BKM12","Taylor",-4.70e-06,-.0000332,-.0000244,-.00002,-5.21e-06
138,65,"US_BKM12","Taylor",-4.40e-06,-.0000314,-.000023,-.0000189,-4.87e-06
138,66,"US_BKM12","Taylor",-4.11e-06,-.0000296,-.0000216,-.0000178,-4.56e-06
138,67,"US_BKM12","Taylor",-3.84e-06,-.0000279,-.0000204,-.0000168,-4.26e-06
138,68,"US_BKM12","Taylor",-3.59e-06,-.0000264,-.0000192,-.0000159,-3.98e-06
138,69,"US_BKM12","Taylor",-3.35e-06,-.0000248,-.000018,-.0000149,-3.72e-06
138,70,"US_BKM12","Taylor",-3.13e-06,-.0000234,-.0000169,-.000014,-3.48e-06
138,71,"US_BKM12","Taylor",-2.92e-06,-.0000221,-.0000159,-.0000132,-3.25e-06
138,72,"US_BKM12","Taylor",-2.73e-06,-.0000208,-.0000149,-.0000123,-3.03e-06
138,73,"US_BKM12","Taylor",-2.55e-06,-.0000196,-.000014,-.0000116,-2.83e-06
138,74,"US_BKM12","Taylor",-2.38e-06,-.0000184,-.0000132,-.000011,-2.65e-06
138,75,"US_BKM12","Taylor",-2.22e-06,-.0000173,-.0000124,-.0000103,-2.47e-06
138,76,"US_BKM12","Taylor",-2.07e-06,-.0000163,-.0000116,-9.67e-06,-2.31e-06
138,77,"US_BKM12","Taylor",-1.93e-06,-.0000153,-.0000109,-9.09e-06,-2.15e-06
